0,15.3338713408
0,8.03487352133
0,12.1436496615
0,16.0372721314
0,16.033816507
0,16.0375048828
0,16.0375048828
0,16.0375046825
0,15.6293012142
10,15.6284000683
0,15.7039805603
0,16.010713017
0,16.0375061274
0,16.0375046825
0,16.0375046825
0,16.0375046265
0,16.0375061512
0,16.0375058293
0,16.0375046326
