0	14.5062856644
10	14.5062856644
20	14.5062856644
30	14.5062856644
40	14.5062856644
50	14.5062856644
60	14.5062856644
70	14.5062856644
80	14.5062856644
90	14.5062856644
100	14.5062856644
110	14.5062856644
120	14.5062856644
130	14.5062856644
140	14.5062856644
150	14.5062856644
160	14.5062856644
170	14.5062856644
